case,algo,heuristic,ok,pasos,costo,expandidos,ms
78,a*,hamming,True,22,22.0,7599,51.62359995301813
78,a*,manhattan,True,22,22.0,724,5.098399997223169
78,a*,linear_conflict,True,22,22.0,386,5.307399958837777
78,greedy,hamming,True,80,80.0,826,4.743300029076636
78,greedy,manhattan,True,78,78.0,412,3.2285000197589397
78,greedy,linear_conflict,True,26,26.0,44,0.7608999731019139
79,a*,hamming,True,14,14.0,136,0.7563999970443547
79,a*,manhattan,True,14,14.0,37,0.29310001991689205
79,a*,linear_conflict,True,14,14.0,16,0.27060002321377397
79,greedy,hamming,True,58,58.0,727,4.219099995680153
79,greedy,manhattan,True,28,28.0,57,0.47830003313720226
79,greedy,linear_conflict,True,14,14.0,16,0.3157000173814595
80,a*,hamming,True,20,20.0,2944,19.259899971075356
80,a*,manhattan,True,20,20.0,563,3.597399976570159
80,a*,linear_conflict,True,20,20.0,373,5.135599989444017
80,greedy,hamming,True,68,68.0,791,4.109799978323281
80,greedy,manhattan,True,56,56.0,429,3.1693000346422195
80,greedy,linear_conflict,True,24,24.0,109,1.582800003234297
81,a*,hamming,True,28,28.0,63627,423.7363000283949
81,a*,manhattan,True,28,28.0,5497,38.83590002078563
81,a*,linear_conflict,True,28,28.0,2952,41.15760000422597
81,greedy,hamming,True,48,48.0,160,1.0130000300705433
81,greedy,manhattan,True,98,98.0,595,4.380200000014156
81,greedy,linear_conflict,True,36,36.0,69,1.193600008264184
82,a*,hamming,True,22,22.0,4907,29.42629996687174
82,a*,manhattan,True,22,22.0,164,1.068799989297986
82,a*,linear_conflict,True,22,22.0,124,1.7519999528303742
82,greedy,hamming,True,96,96.0,791,4.34849999146536
82,greedy,manhattan,True,74,74.0,555,3.879200026858598
82,greedy,linear_conflict,True,40,40.0,67,1.8483999883756042
83,a*,hamming,True,24,24.0,13364,81.69719995930791
83,a*,manhattan,True,24,24.0,916,5.620100011583418
83,a*,linear_conflict,True,24,24.0,598,8.375999983400106
83,greedy,hamming,True,58,58.0,643,4.215899971313775
83,greedy,manhattan,True,86,86.0,472,3.401599999051541
83,greedy,linear_conflict,True,52,52.0,118,1.8322999821975827
84,a*,hamming,True,18,18.0,713,3.8036999758332968
84,a*,manhattan,True,18,18.0,19,0.1503999810665846
84,a*,linear_conflict,True,18,18.0,19,0.3034999826923013
84,greedy,hamming,True,80,80.0,734,3.7646000273525715
84,greedy,manhattan,True,18,18.0,19,0.19429996609687805
84,greedy,linear_conflict,True,18,18.0,19,0.3494999837130308
85,a*,hamming,True,24,24.0,13085,81.37739996891469
85,a*,manhattan,True,24,24.0,1404,8.811500039882958
85,a*,linear_conflict,True,24,24.0,711,9.831100003793836
85,greedy,hamming,True,48,48.0,448,2.3781000054441392
85,greedy,manhattan,True,84,84.0,397,2.85950000397861
85,greedy,linear_conflict,True,34,34.0,60,1.0359999723732471
86,a*,hamming,True,24,24.0,16431,102.3068999638781
86,a*,manhattan,True,24,24.0,2103,13.567899994086474
86,a*,linear_conflict,True,24,24.0,1088,15.576699981465936
86,greedy,hamming,True,76,76.0,567,3.5804000217467546
86,greedy,manhattan,True,88,88.0,498,3.4005999914370477
86,greedy,linear_conflict,True,28,28.0,39,0.691999972332269
87,a*,hamming,True,24,24.0,13410,81.4433999476023
87,a*,manhattan,True,24,24.0,1384,8.885900024324656
87,a*,linear_conflict,True,24,24.0,739,11.108600010629743
87,greedy,hamming,True,108,108.0,1099,5.688500008545816
87,greedy,manhattan,True,40,40.0,88,0.6603000219911337
87,greedy,linear_conflict,True,26,26.0,37,0.6388999754562974
88,a*,hamming,True,24,24.0,15090,95.77090002130717
88,a*,manhattan,True,24,24.0,817,5.082599993329495
88,a*,linear_conflict,True,24,24.0,549,7.5243000173941255
88,greedy,hamming,True,84,84.0,639,4.141499986872077
88,greedy,manhattan,True,50,50.0,436,3.007400024216622
88,greedy,linear_conflict,True,42,42.0,157,2.357100020162761
89,a*,hamming,True,28,28.0,55822,376.7464999691583
89,a*,manhattan,True,28,28.0,5670,39.65189994778484
89,a*,linear_conflict,True,28,28.0,2272,31.63820004556328
89,greedy,hamming,True,72,72.0,583,3.2899000216275454
89,greedy,manhattan,True,56,56.0,231,1.520699996035546
89,greedy,linear_conflict,True,38,38.0,74,1.159599982202053
90,a*,hamming,True,22,22.0,5613,33.98499998729676
90,a*,manhattan,True,22,22.0,423,2.6523999986238778
90,a*,linear_conflict,True,22,22.0,257,3.7145999958738685
90,greedy,hamming,True,66,66.0,691,3.882199991494417
90,greedy,manhattan,True,48,48.0,427,2.9330000397749245
90,greedy,linear_conflict,True,36,36.0,75,1.2715999619103968
91,a*,hamming,True,28,28.0,55853,462.8429000149481
91,a*,manhattan,True,28,28.0,5027,39.334299974143505
91,a*,linear_conflict,True,28,28.0,2492,37.267700012307614
91,greedy,hamming,True,156,156.0,1096,6.3183000311255455
91,greedy,manhattan,True,88,88.0,459,3.4210000303573906
91,greedy,linear_conflict,True,36,36.0,43,1.1621000012382865
92,a*,hamming,True,24,24.0,12865,83.9146000216715
92,a*,manhattan,True,24,24.0,1225,8.72059998800978
92,a*,linear_conflict,True,24,24.0,676,10.330100019928068
92,greedy,hamming,True,60,60.0,616,3.350999963004142
92,greedy,manhattan,True,46,46.0,391,2.6165000163018703
92,greedy,linear_conflict,True,32,32.0,48,0.8588000200688839
93,a*,hamming,True,26,26.0,29978,207.53849996253848
93,a*,manhattan,True,26,26.0,3025,20.57489997241646
93,a*,linear_conflict,True,26,26.0,2146,31.080200045835227
93,greedy,hamming,True,84,84.0,783,4.279099986888468
93,greedy,manhattan,True,42,42.0,405,2.77199997799471
93,greedy,linear_conflict,True,40,40.0,68,1.145099988207221
94,a*,hamming,True,20,20.0,2503,14.861600007861853
94,a*,manhattan,True,20,20.0,141,0.8993000374175608
94,a*,linear_conflict,True,20,20.0,43,0.6053999532014132
94,greedy,hamming,True,38,38.0,539,2.884100016672164
94,greedy,manhattan,True,64,64.0,450,2.9667000053450465
94,greedy,linear_conflict,True,42,42.0,54,0.9632000001147389
95,a*,hamming,True,20,20.0,3446,21.66979998582974
95,a*,manhattan,True,20,20.0,484,3.0374000198207796
95,a*,linear_conflict,True,20,20.0,321,4.240399983245879
95,greedy,hamming,True,38,38.0,395,2.0434000180102885
95,greedy,manhattan,True,80,80.0,387,2.683800004888326
95,greedy,linear_conflict,True,28,28.0,44,0.8209000225178897
96,a*,hamming,True,26,26.0,27964,212.40620000753552
96,a*,manhattan,True,26,26.0,2662,19.28150001913309
96,a*,linear_conflict,True,26,26.0,1075,15.837499988265336
96,greedy,hamming,True,76,76.0,808,4.3191000004298985
96,greedy,manhattan,True,70,70.0,243,1.8915999680757523
96,greedy,linear_conflict,True,58,58.0,141,2.243799972347915
97,a*,hamming,True,26,26.0,32605,244.55020000459626
97,a*,manhattan,True,26,26.0,2205,14.959199994336814
97,a*,linear_conflict,True,26,26.0,1129,16.220199991948903
97,greedy,hamming,True,64,64.0,575,3.100199974142015
97,greedy,manhattan,True,92,92.0,433,2.8774000238627195
97,greedy,linear_conflict,True,36,36.0,87,1.3327000197023153
98,a*,hamming,True,22,22.0,6363,38.773000007495284
98,a*,manhattan,True,22,22.0,377,2.4858000106178224
98,a*,linear_conflict,True,22,22.0,268,3.824500017799437
98,greedy,hamming,True,60,60.0,549,2.99440004164353
98,greedy,manhattan,True,62,62.0,412,3.727199975401163
98,greedy,linear_conflict,True,52,52.0,138,2.2908999817445874
99,a*,hamming,True,24,24.0,13133,90.31090000644326
99,a*,manhattan,True,24,24.0,1119,7.866500003729016
99,a*,linear_conflict,True,24,24.0,716,10.239699971862137
99,greedy,hamming,True,64,64.0,353,2.0549999899230897
99,greedy,manhattan,True,72,72.0,204,1.557100040372461
99,greedy,linear_conflict,True,42,42.0,163,2.591900003608316
100,a*,hamming,True,24,24.0,12942,82.74650003295392
100,a*,manhattan,True,24,24.0,1086,6.509999977424741
100,a*,linear_conflict,True,24,24.0,668,9.214900026563555
100,greedy,hamming,True,66,66.0,715,3.85820004157722
100,greedy,manhattan,True,42,42.0,124,0.9463999886065722
100,greedy,linear_conflict,True,36,36.0,70,1.5347999869845808
101,a*,hamming,True,26,26.0,27789,188.03570000454783
101,a*,manhattan,True,26,26.0,1570,10.86739997845143
101,a*,linear_conflict,True,26,26.0,804,10.492500034160912
101,greedy,hamming,True,82,82.0,483,2.740299969445914
101,greedy,manhattan,True,118,118.0,578,4.12180001148954
101,greedy,linear_conflict,True,60,60.0,201,3.152599965687841
102,a*,hamming,True,22,22.0,7160,44.83150003943592
102,a*,manhattan,True,22,22.0,1289,8.100299979560077
102,a*,linear_conflict,True,22,22.0,724,10.080999985802919
102,greedy,hamming,True,84,84.0,258,1.602300035301596
102,greedy,manhattan,True,42,42.0,130,0.9833999793045223
102,greedy,linear_conflict,True,28,28.0,74,1.2553000124171376
103,a*,hamming,True,18,18.0,727,4.599399981088936
103,a*,manhattan,True,18,18.0,21,0.15739997616037726
103,a*,linear_conflict,True,18,18.0,21,0.3393999650143087
103,greedy,hamming,True,18,18.0,21,0.18919998547062278
103,greedy,manhattan,True,46,46.0,400,2.631200011819601
103,greedy,linear_conflict,True,32,32.0,75,1.2088000075891614
104,a*,hamming,True,24,24.0,12800,78.2173000043258
104,a*,manhattan,True,24,24.0,1155,7.357000024057925
104,a*,linear_conflict,True,24,24.0,718,10.818100010510534
104,greedy,hamming,True,44,44.0,414,2.3675999836996198
104,greedy,manhattan,True,52,52.0,206,1.3792000245302916
104,greedy,linear_conflict,True,36,36.0,63,1.0272000217810273
105,a*,hamming,True,22,22.0,5140,32.988800026942044
105,a*,manhattan,True,22,22.0,203,1.4812999870628119
105,a*,linear_conflict,True,22,22.0,96,1.3568999711424112
105,greedy,hamming,True,70,70.0,562,2.896999998483807
105,greedy,manhattan,True,66,66.0,440,2.8651999891735613
105,greedy,linear_conflict,True,26,26.0,30,0.5430000019259751
106,a*,hamming,True,22,22.0,5674,35.77800001949072
106,a*,manhattan,True,22,22.0,600,4.079199978150427
106,a*,linear_conflict,True,22,22.0,234,4.327600006945431
106,greedy,hamming,True,44,44.0,107,0.7292000227607787
106,greedy,manhattan,True,50,50.0,456,3.1060000183060765
106,greedy,linear_conflict,True,36,36.0,62,1.0079999919980764
107,a*,hamming,True,20,20.0,2824,17.21459999680519
107,a*,manhattan,True,20,20.0,468,3.221500024665147
107,a*,linear_conflict,True,20,20.0,230,3.411700017750263
107,greedy,hamming,True,62,62.0,810,5.05219999467954
107,greedy,manhattan,True,68,68.0,417,2.8935999725945294
107,greedy,linear_conflict,True,68,68.0,147,2.3409000132232904
108,a*,hamming,True,22,22.0,5485,33.54209999088198
108,a*,manhattan,True,22,22.0,252,1.5666999970562756
108,a*,linear_conflict,True,22,22.0,182,2.4302999954670668
108,greedy,hamming,True,94,94.0,767,4.107700020540506
108,greedy,manhattan,True,54,54.0,232,1.63569999858737
108,greedy,linear_conflict,True,34,34.0,41,0.7115000043995678
109,a*,hamming,True,22,22.0,5157,30.99840000504628
109,a*,manhattan,True,22,22.0,564,3.59139998909086
109,a*,linear_conflict,True,22,22.0,301,4.536200023721904
109,greedy,hamming,True,82,82.0,721,4.489100014325231
109,greedy,manhattan,True,30,30.0,104,0.803499948233366
109,greedy,linear_conflict,True,42,42.0,68,1.2030999641865492
110,a*,hamming,True,26,26.0,27236,193.07739997748286
110,a*,manhattan,True,26,26.0,2542,20.971700025256723
110,a*,linear_conflict,True,26,26.0,1160,18.884100019931793
110,greedy,hamming,True,54,54.0,557,3.7979999906383455
110,greedy,manhattan,True,46,46.0,91,0.7005000370554626
110,greedy,linear_conflict,True,36,36.0,61,1.004899968393147
111,a*,hamming,True,24,24.0,15566,115.91719998978078
111,a*,manhattan,True,24,24.0,927,6.720000004861504
111,a*,linear_conflict,True,24,24.0,505,7.729700009804219
111,greedy,hamming,True,106,106.0,799,4.724200000055134
111,greedy,manhattan,True,40,40.0,81,0.6711999885737896
111,greedy,linear_conflict,True,32,32.0,62,1.1869000154547393
112,a*,hamming,True,26,26.0,27645,205.93319996260107
112,a*,manhattan,True,26,26.0,1306,8.820599992759526
112,a*,linear_conflict,True,26,26.0,604,8.16520000807941
112,greedy,hamming,True,84,84.0,756,4.671300004702061
112,greedy,manhattan,True,80,80.0,447,3.495000011753291
112,greedy,linear_conflict,True,40,40.0,65,1.1277000303380191
113,a*,hamming,True,24,24.0,11416,77.709200035315
113,a*,manhattan,True,24,24.0,284,2.0741999614983797
113,a*,linear_conflict,True,24,24.0,172,2.286700007971376
113,greedy,hamming,True,110,110.0,768,4.209800041280687
113,greedy,manhattan,True,64,64.0,146,1.1190999648533762
113,greedy,linear_conflict,True,50,50.0,101,2.0609000348486006
114,a*,hamming,True,24,24.0,12577,87.08110003499314
114,a*,manhattan,True,24,24.0,695,4.371099988929927
114,a*,linear_conflict,True,24,24.0,419,7.022099976893514
114,greedy,hamming,True,78,78.0,841,4.641500010620803
114,greedy,manhattan,True,110,110.0,471,3.4476000000722706
114,greedy,linear_conflict,True,40,40.0,89,1.6623999690636992
115,a*,hamming,True,14,14.0,224,1.2131999828852713
115,a*,manhattan,True,14,14.0,65,0.39629999082535505
115,a*,linear_conflict,True,14,14.0,61,0.9098000009544194
115,greedy,hamming,True,48,48.0,683,3.5168000031262636
115,greedy,manhattan,True,18,18.0,98,0.7205000147223473
115,greedy,linear_conflict,True,18,18.0,42,0.6723999977111816
116,a*,hamming,True,22,22.0,6827,44.32210000231862
116,a*,manhattan,True,22,22.0,513,3.5939000081270933
116,a*,linear_conflict,True,22,22.0,293,4.1943000396713614
116,greedy,hamming,True,100,100.0,800,4.372600000351667
116,greedy,manhattan,True,54,54.0,427,3.17649997305125
116,greedy,linear_conflict,True,24,24.0,34,0.6075000273995101
117,a*,hamming,True,22,22.0,5543,35.84919997956604
117,a*,manhattan,True,22,22.0,276,1.826199993956834
117,a*,linear_conflict,True,22,22.0,221,2.9471999732777476
117,greedy,hamming,True,104,104.0,927,6.292100006248802
117,greedy,manhattan,True,44,44.0,141,1.1834999895654619
117,greedy,linear_conflict,True,38,38.0,67,1.1929000029340386
118,a*,hamming,True,20,20.0,2024,12.846499972511083
118,a*,manhattan,True,20,20.0,149,1.0512999724596739
118,a*,linear_conflict,True,20,20.0,83,1.1452999897301197
118,greedy,hamming,True,74,74.0,207,1.4736999874003232
118,greedy,manhattan,True,34,34.0,75,0.5505000008270144
118,greedy,linear_conflict,True,32,32.0,65,1.3426999794319272
119,a*,hamming,True,24,24.0,11845,81.90150000154972
119,a*,manhattan,True,24,24.0,592,4.1176999802701175
119,a*,linear_conflict,True,24,24.0,223,2.9329999815672636
119,greedy,hamming,True,82,82.0,743,4.007799958344549
119,greedy,manhattan,True,78,78.0,431,3.154900041408837
119,greedy,linear_conflict,True,52,52.0,170,2.7706000255420804
120,a*,hamming,True,22,22.0,7037,48.68840001290664
120,a*,manhattan,True,22,22.0,882,5.9501000214368105
120,a*,linear_conflict,True,22,22.0,434,6.381699990015477
120,greedy,hamming,True,82,82.0,471,2.921600011177361
120,greedy,manhattan,True,36,36.0,64,0.5845000268891454
120,greedy,linear_conflict,True,54,54.0,118,1.9833000260405242
121,a*,hamming,True,20,20.0,2111,13.383000041358173
121,a*,manhattan,True,20,20.0,126,0.8474999922327697
121,a*,linear_conflict,True,20,20.0,89,1.2291999883018434
121,greedy,hamming,True,94,94.0,633,3.463400003965944
121,greedy,manhattan,True,20,20.0,23,0.22270000772550702
121,greedy,linear_conflict,True,20,20.0,23,0.43019995791837573
122,a*,hamming,True,22,22.0,4789,30.17579996958375
122,a*,manhattan,True,22,22.0,309,1.9254999933764338
122,a*,linear_conflict,True,22,22.0,186,2.5514999870210886
122,greedy,hamming,True,170,170.0,1123,6.267899996601045
122,greedy,manhattan,True,92,92.0,452,3.144600021187216
122,greedy,linear_conflict,True,30,30.0,67,1.1076999944634736
123,a*,hamming,True,14,14.0,190,1.555300026666373
123,a*,manhattan,True,14,14.0,73,0.5383000243455172
123,a*,linear_conflict,True,14,14.0,47,0.8425000123679638
123,greedy,hamming,True,46,46.0,396,2.1720000077039003
123,greedy,manhattan,True,46,46.0,387,2.5381000014021993
123,greedy,linear_conflict,True,22,22.0,96,1.4265000354498625
124,a*,hamming,True,22,22.0,5538,35.05910001695156
124,a*,manhattan,True,22,22.0,491,3.272400004789233
124,a*,linear_conflict,True,22,22.0,272,3.815600008238107
124,greedy,hamming,True,70,70.0,375,2.127900021150708
124,greedy,manhattan,True,40,40.0,106,0.7904000231064856
124,greedy,linear_conflict,True,40,40.0,83,1.4115999802015722
125,a*,hamming,True,22,22.0,4644,28.89750001486391
125,a*,manhattan,True,22,22.0,159,1.0245999437756836
125,a*,linear_conflict,True,22,22.0,85,1.1491000186651945
125,greedy,hamming,True,58,58.0,235,1.3992000021971762
125,greedy,manhattan,True,22,22.0,23,0.22149999858811498
125,greedy,linear_conflict,True,22,22.0,23,0.38300000596791506
126,a*,hamming,True,20,20.0,2172,13.625999970827252
126,a*,manhattan,True,20,20.0,149,0.8879000088199973
126,a*,linear_conflict,True,20,20.0,67,0.9208000265061855
126,greedy,hamming,True,76,76.0,772,4.1535000200383365
126,greedy,manhattan,True,88,88.0,451,3.2404999947175384
126,greedy,linear_conflict,True,50,50.0,158,2.5319999549537897
127,a*,hamming,True,16,16.0,295,1.5681000077165663
127,a*,manhattan,True,16,16.0,17,0.11899997480213642
127,a*,linear_conflict,True,16,16.0,17,0.2714999718591571
127,greedy,hamming,True,50,50.0,214,1.2512999819591641
127,greedy,manhattan,True,16,16.0,17,0.20349997794255614
127,greedy,linear_conflict,True,16,16.0,17,0.3466999623924494
128,a*,hamming,True,22,22.0,5412,36.31240001413971
128,a*,manhattan,True,22,22.0,387,2.5525999953970313
128,a*,linear_conflict,True,22,22.0,246,4.777299996931106
128,greedy,hamming,True,70,70.0,592,3.204900014679879
128,greedy,manhattan,True,90,90.0,425,2.9286000062711537
128,greedy,linear_conflict,True,36,36.0,54,0.9351000189781189
129,a*,hamming,True,10,10.0,23,0.13699999544769526
129,a*,manhattan,True,10,10.0,11,0.07469998672604561
129,a*,linear_conflict,True,10,10.0,11,0.18040003487840295
129,greedy,hamming,True,14,14.0,50,0.29360002372413874
129,greedy,manhattan,True,10,10.0,11,0.10249996557831764
129,greedy,linear_conflict,True,10,10.0,11,0.2006999566219747
130,a*,hamming,True,16,16.0,372,2.073400013614446
130,a*,manhattan,True,16,16.0,34,0.25620002998039126
130,a*,linear_conflict,True,16,16.0,25,0.41550002060830593
130,greedy,hamming,True,54,54.0,599,3.2349000102840364
130,greedy,manhattan,True,16,16.0,19,0.1813999842852354
130,greedy,linear_conflict,True,16,16.0,18,0.34030003007501364
131,a*,hamming,True,22,22.0,4927,33.191599999554455
131,a*,manhattan,True,22,22.0,150,1.0344000183977187
131,a*,linear_conflict,True,22,22.0,44,0.6257999921217561
131,greedy,hamming,True,166,166.0,1011,5.823599989525974
131,greedy,manhattan,True,38,38.0,70,0.5895000067539513
131,greedy,linear_conflict,True,22,22.0,24,0.45950000640004873
132,a*,hamming,True,24,24.0,12506,86.00439998554066
132,a*,manhattan,True,24,24.0,774,5.372899991925806
132,a*,linear_conflict,True,24,24.0,280,4.378399986308068
132,greedy,hamming,True,116,116.0,884,5.581800010986626
132,greedy,manhattan,True,86,86.0,434,3.614499990362674
132,greedy,linear_conflict,True,32,32.0,35,0.7631999906152487
133,a*,hamming,True,20,20.0,2742,16.34619996184483
133,a*,manhattan,True,20,20.0,198,1.3225000002421439
133,a*,linear_conflict,True,20,20.0,124,1.843600010033697
133,greedy,hamming,True,48,48.0,87,0.6053000106476247
133,greedy,manhattan,True,38,38.0,72,0.5543999723158777
133,greedy,linear_conflict,True,20,20.0,62,1.0173000046052039
134,a*,hamming,True,24,24.0,12301,91.99620003346354
134,a*,manhattan,True,24,24.0,458,3.6518999841064215
134,a*,linear_conflict,True,24,24.0,302,4.848800017498434
134,greedy,hamming,True,76,76.0,407,2.6901999954134226
134,greedy,manhattan,True,68,68.0,178,1.577200018800795
134,greedy,linear_conflict,True,36,36.0,65,1.116100000217557
135,a*,hamming,True,20,20.0,2734,17.760799964889884
135,a*,manhattan,True,20,20.0,323,2.2791000083088875
135,a*,linear_conflict,True,20,20.0,125,1.8958000000566244
135,greedy,hamming,True,86,86.0,968,6.265399977564812
135,greedy,manhattan,True,56,56.0,402,3.5117000225000083
